Width	Diameter	Pcd	Et	Dia	Manufacturer
3	5	10	9	86	76
15	14	40	102	95	36
10	14	3	46	50	76
19	4	10	82	23	6
12	3	6	58	84	12
19	18	36	79	7	36
13	10	20	33	31	41
19	18	2	18	4	35
7	10	13	70	18	61
22	8	7	70	78	2
6	4	26	61	59	55
27	1	9	101	104	32
8	8	14	87	52	61
1	5	15	42	45	24
8	8	18	31	48	32
15	16	13	44	3	55
25	16	6	63	26	2
24	16	4	92	16	46
11	3	25	21	60	6
12	1	34	49	54	61
9	9	19	43	99	12
13	15	22	62	48	36
11	15	31	108	79	2
4	12	4	11	31	12
17	11	15	113	37	32
14	10	9	89	51	66
22	14	26	105	10	32
5	18	11	105	75	7
8	18	42	56	86	46
17	7	18	66	8	76
1	18	38	27	41	35
2	18	6	6	18	46
9	2	18	87	28	46
21	3	7	33	70	32
18	8	40	57	2	55
14	15	14	44	92	41
16	4	14	3	105	12
26	19	22	3	26	68
9	17	4	67	79	36
14	11	34	4	71	41
10	2	29	80	98	32
13	5	24	47	64	35
6	1	31	10	57	55
28	3	17	67	49	76
17	5	9	16	25	41
13	19	21	60	33	13
5	15	17	84	33	14
19	3	13	58	97	41
21	9	33	57	51	7
27	4	24	91	18	55
7	14	36	82	13	76
12	8	4	57	48	13
27	14	22	34	69	67
25	4	35	36	53	14
6	13	41	50	93	55
7	7	43	1	80	13
21	15	42	52	23	12
24	11	41	20	35	13
11	1	5	50	48	69
23	7	11	54	96	41
1	8	24	111	55	41
2	10	9	17	37	36
20	10	8	104	6	76
15	17	40	4	18	49
21	19	30	32	6	14
18	7	35	32	68	76
15	11	39	86	9	41
5	1	4	50	96	13
25	7	8	74	24	41
27	15	14	90	54	13
22	4	9	96	96	14
24	6	27	78	49	41
20	11	36	11	32	55
16	8	21	112	102	36
25	1	15	85	29	13
12	4	41	97	74	34
1	9	38	92	62	26
22	12	26	104	69	41
6	18	15	99	32	36
8	4	33	35	4	76
4	4	10	106	50	13
7	14	4	30	99	36
24	3	38	38	92	76
6	11	27	72	50	11
13	13	13	102	6	57
1	10	18	64	84	13
19	14	34	79	56	55
13	13	36	57	90	36
1	7	3	67	65	74
5	8	43	13	43	55
1	13	33	67	62	14
18	1	35	59	2	76
8	6	31	65	61	36
14	10	34	55	96	55
26	14	16	78	88	55
6	13	41	31	88	59
18	15	18	68	25	55
2	16	41	12	27	47
21	6	20	43	79	71
9	10	7	51	79	43
4	19	10	18	78	21
23	14	42	65	59	76
1	19	35	27	7	9
22	16	16	88	18	45
9	4	43	27	23	61
9	12	18	27	51	10
10	2	33	91	54	68
19	9	24	89	86	38
18	13	21	52	42	76
9	7	37	41	59	36
26	3	4	15	65	55
22	14	42	2	78	59
18	8	28	27	48	48
9	9	43	45	69	62
6	7	19	56	55	76
12	11	39	57	29	56
2	8	10	103	28	52
4	16	3	18	72	75
4	19	19	100	9	55
2	17	5	1	59	50
1	12	20	95	17	55
9	16	34	54	44	4
9	16	33	13	34	12
5	19	29	46	48	39
4	11	12	38	96	62
26	3	42	51	76	55
1	19	19	32	18	10
21	10	40	40	42	30
3	8	6	17	56	24
23	5	6	90	41	43
9	12	19	104	78	45
18	13	14	98	95	34
25	4	29	60	102	48
15	6	24	85	99	17
22	6	9	2	31	16
6	5	28	74	78	70
21	10	35	56	22	24
17	12	38	63	10	65
27	19	8	95	27	38
21	11	39	100	1	76
1	11	1	6	74	78
3	10	13	111	102	66
5	15	2	60	94	76
13	4	28	79	88	58
16	7	21	73	90	55
17	12	21	82	1	75
12	2	11	11	63	25
8	17	35	10	102	50
28	10	37	97	76	76
25	5	42	55	99	51
21	19	25	49	56	64
26	10	33	31	1	55
8	15	31	70	22	26
26	7	8	64	33	69
7	18	35	35	58	58
13	14	31	33	10	60
12	2	28	44	94	48
28	16	38	23	60	76
26	4	8	27	89	19
26	13	19	57	35	28
9	19	3	37	33	55
19	19	42	47	11	74
15	2	33	69	71	59
3	1	8	89	52	22
4	14	4	38	49	75
16	7	6	82	80	36
16	19	30	52	94	55
12	7	23	102	67	76
18	5	16	36	28	10
4	8	28	105	20	65
15	8	23	65	74	11
14	7	10	24	74	42
11	5	9	4	41	77
13	8	39	6	36	58
15	15	29	104	24	22
12	13	10	37	13	50
16	4	22	11	45	76
27	10	3	35	27	4
26	1	16	11	12	8
10	6	43	70	11	42
22	9	40	51	95	44
27	6	4	77	61	34
1	13	1	90	95	63
11	9	9	48	87	27
26	10	7	84	7	23
11	2	20	17	11	2
12	7	31	87	83	15
12	5	37	103	49	74
12	15	9	6	78	31
5	5	17	47	75	64
12	19	39	60	3	7
17	7	43	111	101	46
18	2	4	59	30	70
26	11	39	79	99	60
21	10	21	113	73	28
5	4	36	63	58	51
23	6	32	94	33	58
6	19	26	14	45	32
22	14	40	90	76	64
1	4	21	61	54	64
12	18	6	36	34	63
3	15	12	58	64	39
27	8	15	101	22	25
7	17	28	21	11	46
3	18	37	46	27	64
20	8	35	31	73	76
4	1	19	98	72	47
10	5	30	66	31	13
6	15	6	71	18	48
14	12	3	94	25	21
27	1	24	87	100	52
1	12	18	99	22	22
1	17	20	13	51	43
11	12	23	32	23	48
22	16	33	8	25	49
14	16	1	75	55	37
14	7	33	88	66	76
19	18	25	58	31	76
24	18	39	20	83	26
18	14	43	91	22	61
20	4	21	83	104	9
1	1	16	18	27	25
7	9	4	104	45	13
23	16	25	36	37	64
3	4	37	25	60	53
25	14	1	96	48	25
1	8	32	2	54	62
6	15	17	21	67	42
23	17	16	44	100	59
8	12	12	93	19	24
27	7	25	22	100	53
9	16	37	33	98	2
25	18	17	52	96	25
12	1	33	65	28	74
3	11	11	53	29	45
9	18	5	67	15	62
2	18	32	102	87	16
13	11	42	112	91	10
15	8	22	96	11	48
19	19	43	34	8	54
13	17	41	90	64	29
17	14	16	38	15	10
4	16	31	8	17	28
17	1	38	71	74	37
14	5	17	76	81	76
3	18	33	85	60	33
27	1	19	3	41	25
7	7	32	109	71	57
20	9	29	63	16	49
4	16	39	95	25	16
22	3	26	31	87	44
24	1	29	91	25	43
21	12	43	87	26	76
28	16	1	85	33	16
7	16	17	64	61	77
6	12	35	29	36	76
13	4	38	101	71	46
21	18	19	56	90	72
5	9	19	23	49	47
17	18	7	24	65	33
13	10	24	35	12	26
26	19	5	97	61	57
10	13	23	97	100	30
25	5	40	32	93	64
23	1	4	63	102	35
20	8	17	19	1	3
1	9	26	85	10	75
20	14	37	105	78	61
5	8	5	104	56	36
19	3	12	70	66	16
26	16	13	89	50	70
24	10	36	88	72	40
6	17	3	14	35	24
4	17	22	31	102	34
1	7	6	67	13	20
21	15	32	106	83	41
19	7	18	3	52	41
27	6	3	83	79	33
14	19	39	44	16	56
11	10	32	5	31	3
15	7	11	35	87	30
9	13	4	94	23	69
14	16	28	86	75	5
4	12	30	99	18	5
8	12	17	56	5	54
24	7	32	79	10	76
28	17	31	84	66	60
7	2	12	97	1	69
19	13	43	28	102	72
27	2	33	71	104	59
28	11	28	77	105	49
11	5	26	107	43	66
23	11	24	71	61	8
8	7	20	67	100	47
22	6	3	96	23	39
8	14	26	99	104	73
13	15	35	105	37	24
20	7	10	97	8	3
16	1	8	23	16	67
6	6	32	26	10	12
18	3	39	59	97	50
8	11	26	56	62	22
11	8	43	18	86	69
24	13	27	22	72	61
19	8	21	99	9	28
8	14	3	80	36	70
9	11	2	62	3	11
22	15	21	20	5	1
16	10	37	10	58	12
28	15	27	74	32	11
3	9	14	93	59	17
11	19	39	82	26	67
24	2	40	100	49	28
10	15	22	29	72	11
12	4	14	103	58	76
25	18	30	43	103	6
15	9	36	70	41	3
11	10	7	15	102	38
13	19	11	34	23	77
16	5	36	50	88	15
5	9	43	62	79	73
7	4	41	82	36	71
1	13	22	113	71	73
19	19	9	61	90	26
4	11	32	13	77	27
2	3	20	50	43	75
14	8	18	7	64	62
12	3	11	80	1	10
11	9	22	27	63	41
1	7	24	38	59	15
28	14	14	23	81	71
19	19	40	77	22	57
20	4	11	57	32	74
1	11	9	70	89	76
10	17	18	44	8	26
28	4	32	104	51	2
6	7	39	97	70	4
27	1	5	23	77	21
21	11	24	29	82	36
24	8	24	27	24	68
28	10	3	102	21	63
11	5	8	10	66	18
25	9	10	8	64	26
28	17	2	39	19	17
6	11	3	81	43	61
25	4	11	3	78	77
5	19	3	31	39	65
5	19	22	64	74	65
27	8	19	88	63	31
6	16	20	34	99	16
15	9	37	90	39	20
6	4	43	17	13	45
19	1	16	53	64	44
1	17	17	82	6	1
13	17	33	6	42	26
27	2	43	44	24	38
20	8	18	24	20	27
13	9	6	46	57	65
6	15	5	35	41	73
26	19	35	38	19	19
2	11	11	65	84	4
5	11	39	21	38	12
13	5	20	51	68	52
11	2	4	106	44	55
11	6	28	88	69	5
4	13	31	6	25	62
1	6	2	18	79	11
13	13	40	7	36	74
13	9	22	48	68	72
1	6	17	60	24	6
17	6	23	45	31	52
14	3	39	88	5	58
15	11	14	38	31	1
2	13	12	73	100	1
26	17	30	69	29	51
26	17	40	6	57	1
16	16	39	50	94	64
27	5	22	61	99	63
3	2	35	69	55	55
6	15	7	63	22	37
7	17	39	53	19	7
14	19	25	91	103	27
5	15	25	43	40	40
9	17	6	65	12	59
2	14	13	90	96	48
4	10	1	67	12	53
22	5	16	84	18	24
27	14	1	73	49	24
24	3	27	58	7	17
8	10	11	78	64	78
15	18	17	97	80	72
18	18	24	95	58	60
19	19	7	42	13	33
8	15	41	18	83	42
10	16	43	54	104	35
24	11	29	64	1	15
23	17	27	73	45	49
13	14	25	108	83	9
12	10	24	18	91	45
17	11	21	100	5	27
24	18	40	9	23	3
26	3	15	3	81	67
3	14	31	100	35	20
4	13	7	64	26	4
26	6	19	68	102	75
24	3	20	93	96	20
8	19	26	55	98	76
6	13	9	112	69	3
10	19	40	8	75	59
18	16	9	113	50	9
3	15	7	9	58	53
23	13	28	93	30	47
24	3	35	89	87	50
15	9	13	49	16	76
11	9	23	42	102	18
11	3	34	68	15	37
13	10	19	87	58	74
7	16	4	84	91	29
18	17	41	103	70	78
16	18	36	22	71	21
8	2	6	113	52	35
11	6	41	99	97	8
6	11	23	37	55	18
27	14	24	53	95	1
3	4	27	85	25	72
4	8	16	50	6	6
2	7	40	38	34	51
15	3	6	89	105	3
19	4	1	68	43	47
27	19	19	96	17	65
15	1	14	59	99	64
16	11	37	109	66	19
4	12	18	63	99	62
19	17	14	14	100	4
7	4	41	91	71	45
9	12	5	49	69	15
20	10	13	73	29	37
12	13	32	19	39	34
26	17	3	4	15	12
2	5	15	78	84	2
25	14	8	111	92	71
24	13	19	75	97	56
23	7	26	110	92	38
19	12	43	24	7	58
7	16	27	76	75	32
13	11	24	106	53	66
17	19	8	17	80	35
9	13	17	107	41	4
19	15	39	4	31	31
13	18	12	31	85	75
14	15	22	81	3	52
21	4	25	55	38	66
23	2	20	32	73	77
13	9	33	84	98	72
6	3	22	59	100	41
7	16	32	59	48	62
3	2	18	4	70	61
22	4	27	93	10	16
12	4	21	45	55	70
3	17	29	10	83	13
5	1	43	81	55	5
16	1	29	14	13	29
15	8	29	24	81	63
13	17	34	56	46	12
19	8	5	84	21	64
18	9	13	37	79	31
8	2	11	72	57	63
28	16	2	34	76	27
11	19	14	74	93	2
9	6	20	49	71	9
18	16	2	22	92	27
13	19	37	34	78	6
7	6	15	92	66	33
18	18	21	67	69	6
22	6	30	16	56	70
23	6	4	111	82	57
6	14	1	51	87	54
5	10	23	29	71	38
11	6	31	78	8	25
20	3	22	14	56	48
28	11	33	67	44	30
26	1	16	111	1	19
17	12	8	62	74	9
24	2	39	75	71	65
22	18	31	70	39	14
4	17	6	76	97	15
12	18	17	17	78	42
7	18	7	57	87	40
24	11	13	110	30	46
4	16	39	45	6	66
1	18	23	52	69	47
12	2	6	99	86	72
1	7	38	24	47	71
26	12	15	12	38	75
6	18	31	54	2	24
21	10	20	77	18	54
19	7	3	26	100	25
5	16	34	35	38	38
22	11	39	56	104	61
27	17	27	10	6	44
9	14	43	13	99	13
19	2	14	92	33	18
24	9	28	71	17	29
9	10	20	95	24	3
16	7	21	109	6	59
18	4	27	54	42	32
18	18	13	61	88	78
24	18	39	103	26	37
17	17	26	13	38	18
19	4	39	70	43	28
20	10	20	82	9	44
14	8	43	42	50	1
24	4	36	13	37	58
3	1	2	13	68	46
16	10	32	26	90	23
8	10	20	41	78	29
8	18	43	41	57	27
11	5	20	23	54	11
2	1	12	77	92	20
27	1	41	61	2	28
6	5	9	79	75	15
23	2	9	95	84	56
16	4	17	39	15	44
15	4	12	79	89	51
8	1	5	108	34	26
16	11	30	45	26	63
19	2	36	71	63	49
14	16	14	70	104	56
9	6	16	76	96	10
26	11	6	51	33	39
25	7	13	10	75	56
25	6	22	103	86	30
27	7	42	11	50	64
6	13	26	58	79	58
13	16	35	51	11	5
16	18	17	50	5	48
10	3	28	96	58	64
24	2	15	34	77	4
23	3	14	65	60	1
12	5	40	111	26	24
18	17	24	39	17	31
16	1	40	27	45	23
20	12	41	56	48	23
8	2	14	32	43	4
28	4	26	95	30	43
10	8	7	73	19	77
14	10	24	33	105	9
22	16	14	111	81	37
25	8	29	96	90	67
5	3	30	13	65	52
27	9	19	35	65	37
2	14	41	73	13	30
12	5	23	62	16	38
13	19	10	108	54	45
3	17	43	82	27	59
1	11	16	64	6	3
5	9	1	44	52	21
22	8	30	92	76	4
1	7	11	10	93	33
25	19	1	63	19	18
21	8	14	22	77	3
15	10	25	12	86	35
25	8	13	88	62	78
4	3	26	25	13	31
14	1	33	42	51	34
22	9	12	48	105	77
19	13	31	53	69	74
23	4	34	63	65	71
18	14	25	18	20	26
8	8	37	112	40	71
17	4	11	60	90	66
2	12	16	46	14	36
1	6	7	80	52	7
9	9	18	29	11	66
20	9	10	42	73	47
28	18	6	39	94	2
11	3	10	110	55	68
2	10	37	20	104	43
11	16	15	45	76	59
23	4	3	99	42	69
18	2	42	14	80	8
15	19	1	34	15	24
17	2	27	33	41	47
12	17	12	61	29	7
1	10	25	113	82	51
24	3	35	74	71	55
24	13	24	37	99	73
18	2	15	27	56	2
3	2	16	9	104	2
18	16	41	30	95	37
15	9	4	71	92	45
3	17	8	15	90	39
20	4	11	40	25	77
8	6	1	49	98	45
4	19	43	79	36	8
18	1	2	77	5	19
14	13	13	8	7	8
21	16	15	31	72	4
4	6	25	6	3	57
4	14	38	104	15	42
28	18	25	47	5	6
17	11	4	80	103	42
6	7	1	111	2	14
14	16	14	10	98	22
16	19	12	79	46	17
10	12	28	59	90	42
16	1	3	14	98	60
1	5	3	105	86	49
2	8	19	64	58	24
25	9	21	28	11	14
18	1	24	49	85	40
6	2	10	91	14	40
11	5	19	76	86	19
7	9	24	103	24	66
5	13	10	27	49	53
2	19	22	17	77	17
12	8	37	15	97	66
22	10	42	80	51	24
18	5	37	52	34	45
27	16	5	58	75	9
19	3	31	35	11	23
14	9	24	110	41	52
9	17	7	63	6	39
22	8	5	90	65	50
9	9	8	65	100	64
24	10	27	82	99	32
13	5	29	44	18	8
26	8	17	50	84	39
20	7	3	49	93	22
4	10	43	67	91	9
5	18	31	76	88	14
13	1	10	8	81	20
27	15	16	44	59	22
15	13	4	74	86	31
26	2	4	51	42	70
21	3	12	62	95	29
12	14	39	23	25	61
10	14	19	19	40	77
14	17	10	21	13	72
2	14	25	4	49	44
27	1	43	100	99	7
4	7	18	96	12	33
21	8	6	110	17	54
24	18	43	81	105	44
23	10	28	60	64	46
16	6	5	4	97	68
1	10	12	92	92	16
18	19	26	109	17	48
27	17	32	110	80	12
26	10	8	68	9	36
18	6	32	20	105	19
28	17	40	37	90	47
6	2	40	36	50	40
15	7	2	5	52	17
14	1	40	60	26	50
16	9	16	92	4	32
27	10	35	11	49	21
6	8	13	112	74	23
24	16	21	34	91	15
18	9	31	71	68	9
5	17	6	64	99	23
7	18	20	37	10	25
12	11	37	26	44	57
15	16	27	8	20	18
2	1	27	21	34	21
20	16	30	23	98	35
17	14	2	49	64	6
7	16	11	13	56	59
21	19	39	1	54	16
11	2	18	76	89	24
2	5	24	44	50	3
17	8	14	12	34	5
7	5	4	79	38	9
16	18	5	85	8	24
11	16	32	19	42	64
20	17	1	86	6	19
10	6	4	73	32	54
9	11	41	78	89	54
13	10	7	94	12	48
5	19	16	56	11	68
7	11	40	29	4	25
1	17	19	17	24	14
24	11	19	46	105	41
10	19	36	23	76	63
27	13	33	92	1	1
14	7	21	8	47	29
11	14	33	40	8	16
5	9	10	98	80	30
2	16	20	11	93	58
28	12	13	71	64	15
4	4	38	32	27	70
22	19	3	112	31	50
16	19	30	30	75	60
7	13	23	21	76	31
4	7	32	96	14	74
2	18	5	32	57	32
4	5	39	71	88	70
27	2	25	44	91	53
4	13	4	96	70	45
11	15	27	7	88	68
12	3	3	101	100	6
1	11	35	101	20	37
15	3	26	28	24	4
1	1	21	41	64	71
1	10	25	5	48	72
16	10	14	77	41	51
20	17	29	36	92	26
10	6	2	51	63	27
26	5	6	107	23	21
25	9	2	66	25	75
6	16	12	71	56	56
10	13	39	19	31	48
25	7	8	39	78	3
20	5	2	14	103	54
13	4	40	10	72	53
2	18	27	112	76	54
28	19	30	9	101	34
17	13	3	100	61	37
6	9	3	27	52	60
14	7	9	64	39	39
21	14	17	113	46	53
26	8	38	109	18	27
28	4	31	13	1	48
24	10	8	48	37	60
25	6	30	96	71	32
7	4	42	45	67	9
16	8	15	105	95	69
22	11	25	4	44	6
18	13	12	44	46	66
18	16	36	33	4	4
25	14	36	18	14	68
27	13	40	67	48	26
24	7	9	60	103	1
9	1	34	103	7	11
3	3	34	105	8	29
26	10	15	29	5	9
27	17	26	4	89	78
25	17	33	77	85	47
11	15	34	101	56	73
17	15	8	49	53	32
13	6	16	54	65	56
19	12	28	28	52	33
19	1	9	44	12	27
24	18	3	87	102	63
5	9	22	21	58	61
9	14	40	44	65	75
27	16	20	17	58	46
24	3	35	84	95	22
25	19	11	79	102	5
3	6	18	61	81	4
28	1	36	50	92	9
23	14	25	40	44	29
1	15	30	68	51	3
17	7	4	75	8	48
25	7	14	43	51	14
9	10	26	101	37	28
7	4	31	47	37	61
26	17	32	71	82	50
18	4	37	32	24	62
21	9	9	36	11	4
13	3	34	106	64	63
13	6	32	82	41	5
16	3	8	58	36	23
8	15	29	59	18	58
17	5	42	32	34	54
3	13	22	105	92	77
28	1	23	44	86	32
12	10	13	6	76	29
7	8	28	37	65	15
23	16	2	65	4	69
25	17	19	2	8	31
7	5	28	107	85	53
2	19	43	83	1	38
10	3	20	99	10	54
11	10	38	63	12	20
1	18	30	25	61	52
20	8	27	68	77	67
26	7	5	7	50	56
27	7	18	73	81	16
2	12	22	1	101	37
1	10	40	30	14	53
7	13	4	81	51	51
1	14	4	4	80	47
21	6	43	100	51	8
22	4	42	53	105	65
12	17	17	91	42	18
10	7	25	101	14	2
8	1	12	43	45	69
19	13	5	71	24	75
19	15	42	59	102	25
28	12	27	20	23	42
11	18	13	33	76	42
15	19	35	36	105	72
17	13	22	92	22	28
5	2	21	99	57	47
6	1	1	8	101	9
2	14	17	40	2	2
7	17	5	60	20	24
25	14	23	112	52	5
18	10	28	25	74	77
28	11	21	110	61	30
17	9	21	13	4	51
3	8	25	105	71	23
18	1	30	78	2	7
12	10	7	40	21	12
6	13	30	61	16	15
15	15	32	7	30	17
23	8	27	113	68	68
6	4	30	65	43	72
13	15	10	60	57	23
6	17	15	88	37	65
22	1	41	58	42	19
20	14	33	76	59	58
17	16	28	112	53	17
19	18	37	9	71	47
18	17	7	83	9	19
8	15	34	75	91	57
28	13	9	50	62	18
11	5	11	29	52	37
1	19	11	111	4	61
16	13	38	87	97	69
24	13	10	40	5	78
15	9	29	94	51	40
17	2	10	19	59	20
19	11	14	33	16	61
28	16	38	34	82	47
26	8	28	29	16	13
25	3	15	2	96	73
23	7	9	109	8	53
5	16	43	29	74	14
20	14	31	67	81	64
5	11	37	113	30	50
20	8	40	41	43	65
13	15	3	56	43	17
23	10	5	87	62	17
19	19	21	66	68	50
24	9	26	22	25	56
17	2	26	64	55	25
24	18	25	54	59	18
27	12	29	76	71	17
14	1	17	53	91	28
24	7	20	62	87	24
28	7	43	2	42	60
3	2	31	29	68	8
27	5	38	98	28	62
22	8	35	5	85	25
6	17	28	12	57	28
24	2	14	55	75	74
19	1	27	89	64	65
20	2	1	107	15	58
21	19	29	53	97	43
15	15	16	32	25	15
11	18	35	1	20	8
2	19	8	98	105	58
3	14	38	99	48	4
16	7	12	98	85	68
23	7	35	73	14	65
28	14	37	16	17	25
28	2	2	41	90	13
17	18	6	111	44	40
7	6	38	75	56	71
13	16	30	51	3	26
11	18	10	45	8	27
13	2	25	101	83	17
13	16	43	87	88	32
16	9	1	22	52	55
14	15	7	99	88	77
20	4	34	93	39	1
10	16	9	56	64	60
9	17	23	53	44	58
19	8	15	93	67	33
7	17	26	92	50	68
24	11	31	104	30	65
22	17	5	112	104	51
11	16	15	20	57	17
11	4	19	63	40	29
21	18	15	73	64	48
7	10	16	87	84	16
14	6	20	10	82	66
2	12	43	35	61	7
2	19	27	101	15	18
17	4	28	23	55	34
23	8	19	33	44	33
13	16	29	111	15	4
7	3	9	62	28	68
20	2	7	103	9	26
2	14	1	10	51	67
15	9	15	29	93	19
17	12	20	109	64	47
18	7	41	63	49	60
27	2	23	6	88	72
1	7	12	82	57	56
1	8	6	83	63	21
27	2	10	84	57	48
9	1	16	73	102	53
12	6	15	60	48	67
10	5	24	28	16	20
21	2	10	12	66	56
18	4	36	95	68	74
3	10	26	39	64	32
21	4	37	94	31	26
6	12	27	75	101	40
13	12	18	84	88	45
28	13	23	77	47	61
3	12	6	31	83	61
10	3	43	73	41	20
8	13	23	70	24	29
11	11	30	37	91	77
9	13	7	41	54	39
21	9	19	111	38	34
24	14	24	102	90	34
18	14	3	108	77	75
2	1	18	13	95	17
2	17	37	72	63	1
24	18	9	98	27	8
19	2	42	81	58	26
2	16	29	107	8	72
6	10	38	37	68	63
9	7	17	63	104	52
24	16	30	113	49	46
26	13	31	4	85	50
14	15	29	18	49	38
18	18	1	40	95	21
13	13	28	38	56	67
24	14	38	53	45	27
22	15	20	28	48	43
22	15	20	23	53	54
2	18	9	104	41	6
27	19	26	70	3	59
10	4	39	91	23	63
14	15	29	1	38	51
24	17	34	110	104	60
2	2	19	64	50	61
22	10	22	33	40	5
26	3	18	30	41	23
22	13	31	37	3	49
17	13	8	90	33	74
2	9	19	89	56	78
6	18	37	31	31	64
8	18	23	84	24	30
14	6	4	22	6	46
1	1	12	94	53	19
6	18	22	91	78	60
21	16	12	20	46	21
5	1	6	38	66	39
6	10	41	54	56	58
11	7	8	98	29	38
14	17	42	86	73	49
25	2	5	14	3	65
19	3	41	34	48	42
20	9	19	13	36	54
9	8	27	83	93	36
23	11	28	11	62	29
16	16	42	38	12	72
8	9	17	96	34	16
19	10	4	37	42	44
18	19	23	93	104	48
4	16	27	86	50	54
14	18	13	72	83	75
1	17	15	75	15	33
3	9	29	85	89	9
3	7	38	60	14	8
28	14	32	98	101	25
28	5	34	45	58	3
23	14	32	54	91	65
19	14	11	90	42	67
11	2	37	11	104	20
10	17	27	35	60	36
19	5	29	24	88	4
16	7	39	37	62	62
28	7	18	43	80	20
12	4	36	105	57	41
22	4	32	72	49	26
22	3	20	8	65	32
17	7	42	36	79	8
18	6	19	60	93	18
20	4	1	8	26	5
4	7	6	101	57	76
9	10	16	48	45	25
21	8	30	33	42	58
18	15	20	106	55	77
17	11	23	26	17	1
5	1	17	2	37	43
4	19	5	62	97	10
23	17	10	107	38	22
27	14	12	9	47	42
5	14	16	5	73	71
25	14	39	55	3	47
10	6	21	1	73	64
20	14	21	5	14	9
19	2	8	108	30	61
2	2	41	73	65	5
10	11	20	111	56	7
22	7	32	25	94	73
21	9	2	82	82	64
17	15	42	99	51	15
22	1	39	83	8	42
4	13	18	15	66	62
19	5	37	17	81	7
11	10	25	10	34	74
14	12	6	18	104	39
21	9	14	31	49	2
23	1	26	110	63	78
7	10	7	58	33	66
16	16	36	6	49	50
19	7	29	55	36	62
15	6	3	82	97	24
26	10	32	64	78	30
3	18	28	30	39	67
28	2	23	36	46	1
1	19	36	111	52	13
26	15	2	40	101	48
15	17	36	94	55	4
6	8	21	21	29	35
12	2	43	39	54	43
26	19	3	58	50	16
26	11	42	54	43	8
22	9	27	62	44	46
8	5	26	91	49	34
23	8	17	16	67	68
6	4	18	40	78	36
20	7	6	26	21	56
25	4	26	53	40	30
6	9	42	35	54	72
9	12	16	62	101	26
26	13	5	4	33	43
27	12	22	22	21	37
14	9	16	57	93	67
20	5	26	33	67	29
13	15	20	9	42	68
28	13	29	65	20	62
22	2	11	92	11	55
20	4	28	79	73	1
19	13	30	79	15	66
21	6	22	87	24	43
8	6	2	54	21	10
14	1	13	33	93	68
19	7	11	78	86	21
28	4	1	47	46	73
28	9	20	48	11	51
9	7	38	1	46	28
28	6	35	59	63	47
4	13	8	24	39	45
28	18	38	95	79	22
19	17	27	98	30	23
10	3	1	71	12	19
16	15	40	4	60	32
9	4	37	62	9	35
18	12	11	102	24	19
14	3	11	99	65	70
2	13	17	96	99	31
11	16	30	56	76	70
23	5	12	6	20	53
20	15	14	49	4	33
1	1	33	49	38	44
12	17	12	61	24	71
23	19	31	106	77	43
11	10	24	100	58	59
3	19	14	46	102	17
16	11	21	76	32	42
12	6	13	45	80	1
10	10	41	68	57	21
2	19	34	34	105	73
16	2	39	34	59	38
11	19	21	95	67	65
16	16	16	8	12	77
8	15	11	13	100	72
13	12	36	39	10	46
19	3	4	34	61	31
19	12	5	40	80	49
27	6	6	32	22	29
11	8	35	34	29	55
17	15	43	21	78	18
2	3	19	78	52	1
21	13	23	41	30	58
7	11	37	91	34	35
5	15	10	28	19	45
19	13	13	107	14	27
18	2	23	54	72	63
15	12	31	32	8	23
7	1	2	103	11	28
23	11	33	11	55	53
1	11	24	108	4	63
19	9	7	27	68	62
27	7	17	34	21	66
13	2	35	92	9	40
21	9	36	85	85	3
9	19	2	82	44	69
28	12	12	23	73	19
2	11	7	12	78	44
24	4	20	37	66	43
27	3	37	37	53	58
20	14	7	68	103	26
20	12	2	95	37	67
13	14	37	79	48	20
5	17	29	48	83	3
19	11	2	110	7	20
23	11	7	66	24	56
4	4	24	78	59	65
1	18	20	5	99	33
19	17	25	104	100	27
28	17	11	31	79	19
7	10	29	39	18	52
12	9	42	9	64	31
4	15	40	3	71	13
23	5	11	95	62	5
8	13	31	21	12	76
15	6	14	51	98	69
4	5	12	37	5	14
21	8	33	20	13	10
2	6	9	84	101	65
26	17	5	28	13	49
1	19	16	3	83	43
20	17	16	70	82	34
6	12	35	26	101	29
7	13	20	107	75	45
8	1	1	25	44	41
26	1	30	47	56	72
27	18	3	5	3	36
21	17	33	113	63	39
4	15	30	46	72	46
7	18	34	26	42	66
10	15	35	76	13	2
6	2	29	56	53	67
15	15	35	101	42	8
15	17	8	22	97	5
11	5	1	5	39	56
19	4	30	15	80	22
9	19	31	113	43	70
15	2	29	102	64	8
27	12	35	52	71	26
22	9	1	58	47	20
16	19	14	57	56	26
19	10	42	29	83	72
20	19	7	105	53	48
17	2	14	113	65	41
17	6	28	26	63	4
28	8	8	27	31	27
13	13	15	69	65	46
20	13	8	12	61	11
2	14	12	31	14	17
19	15	21	35	100	50
3	16	9	32	26	55
10	16	13	63	38	10
3	15	25	112	98	12
19	8	42	50	101	78
21	5	42	62	86	1
6	10	34	43	49	16
18	11	8	105	43	27
9	15	27	57	13	66
2	2	2	48	51	44
27	10	1	33	6	10
26	6	13	24	58	69
10	17	38	18	19	22
19	6	2	63	77	69
17	16	33	103	93	69
13	18	14	78	12	11
20	6	33	63	95	56
28	7	26	96	52	42
20	11	11	26	49	54
2	13	3	31	12	50
23	5	7	15	55	9
22	12	17	29	65	31
25	7	6	87	92	24
