width	diameter	pcd	et	dia	manufacturer
11	13	30	37	112	77
26	13	34	27	24	6
18	17	25	81	2	17
2	18	15	44	17	37
9	6	31	104	67	10
4	10	50	59	107	33
13	7	20	92	36	10
4	1	28	16	15	23
25	16	24	2	57	37
18	13	47	45	1	16
9	13	19	31	90	18
5	7	1	53	39	14
1	14	25	120	32	22
7	18	43	63	16	67
3	18	25	79	33	29
22	11	17	50	36	16
23	1	22	41	2	74
24	14	49	60	35	72
5	6	26	58	74	18
18	6	36	98	23	60
8	13	25	103	99	50
12	11	51	54	62	74
3	12	27	1	113	58
3	7	17	28	8	24
5	17	13	64	105	33
14	7	11	122	78	9
25	18	20	75	17	61
13	6	11	124	87	77
11	2	7	115	30	25
7	8	36	39	100	33
12	1	18	3	111	10
7	10	8	21	72	89
14	9	23	59	103	69
20	3	49	41	84	77
18	17	46	123	78	17
6	13	48	112	53	39
25	4	6	64	24	61
17	4	40	125	114	61
2	14	43	112	61	9
22	7	39	28	63	19
8	14	46	92	11	46
17	1	21	115	7	59
3	16	42	28	73	60
26	6	36	103	60	57
24	3	41	42	20	9
11	9	32	120	95	36
5	2	1	85	101	41
9	11	40	112	114	8
18	16	5	3	7	2
21	8	9	95	55	23
17	3	21	13	55	69
24	2	7	9	98	53
20	6	3	110	46	83
23	10	34	18	12	15
19	7	38	52	5	68
15	17	20	24	88	39
26	5	51	64	41	16
13	2	26	42	49	15
14	11	28	73	109	13
25	1	27	87	42	66
8	13	44	104	103	17
21	1	18	58	112	50
13	16	45	81	52	20
6	7	11	125	1	34
11	2	20	110	7	81
4	18	45	113	88	16
13	7	40	77	61	47
9	11	8	45	85	48
8	13	15	108	103	87
10	18	28	91	104	55
3	18	27	61	65	62
13	9	48	33	58	5
14	7	31	32	111	47
6	12	26	59	62	12
26	12	31	43	46	71
10	7	16	32	99	85
12	9	11	112	65	70
15	13	38	74	53	71
3	10	31	1	1	32
25	14	16	29	76	61
24	3	13	63	113	65
23	12	22	109	75	10
14	8	19	55	90	1
10	17	34	30	97	30
13	7	27	48	66	51
10	10	19	8	37	53
18	13	9	122	29	26
17	12	10	120	109	50
7	12	28	17	65	88
13	6	24	104	58	32
22	11	33	34	105	4
22	7	9	121	3	70
17	5	41	71	45	42
9	10	18	123	5	62
9	15	43	58	111	11
10	7	5	32	46	64
20	10	8	110	53	76
24	2	34	73	34	44
15	9	15	100	50	58
9	1	21	72	24	65
21	2	37	29	75	86
10	9	47	6	14	82
9	17	12	106	112	4
25	5	29	60	60	45
9	18	30	106	38	63
8	2	50	11	15	69
6	3	50	51	78	4
9	16	5	41	21	29
19	2	50	88	11	38
25	6	10	115	6	21
1	1	40	15	86	10
21	15	45	35	11	33
16	15	14	17	113	86
15	8	11	27	112	68
4	16	15	10	63	49
11	1	21	78	5	35
8	12	35	57	55	29
12	7	42	57	116	89
4	16	47	76	115	61
24	4	25	84	68	4
22	13	47	23	107	49
22	6	51	63	10	46
13	4	38	8	28	35
6	11	48	38	65	82
15	9	2	78	4	7
9	5	46	80	23	71
8	7	34	123	83	52
22	11	13	16	13	77
23	13	8	84	5	37
18	4	9	13	33	48
21	5	43	7	83	80
13	6	44	76	33	58
24	7	29	124	54	42
17	5	34	39	110	35
23	16	28	113	33	32
1	7	18	102	80	16
5	9	40	13	43	68
7	2	3	79	39	3
10	11	42	71	41	63
20	16	10	110	61	22
26	9	9	69	24	71
14	10	8	81	72	56
26	10	10	107	67	35
18	18	12	28	47	48
5	13	51	53	15	72
17	12	27	70	9	46
4	2	35	1	60	40
17	14	12	95	31	45
2	18	26	91	93	15
16	10	9	71	38	51
8	10	51	109	106	31
20	10	29	76	1	11
16	9	10	66	90	31
8	7	46	87	86	32
6	5	3	126	42	77
25	11	47	1	6	43
25	5	39	84	67	64
26	3	4	34	83	55
5	15	11	96	44	45
8	12	4	64	14	10
22	4	13	76	84	24
16	18	8	76	40	46
16	2	7	116	17	18
15	10	8	28	14	77
22	11	30	51	26	44
4	12	43	106	98	33
7	12	35	80	34	51
20	5	13	107	97	14
26	6	32	57	83	15
18	14	44	1	38	84
6	10	45	94	43	78
13	5	36	70	113	73
25	5	45	102	83	33
20	7	30	27	116	54
25	11	43	65	75	28
16	1	18	62	34	33
10	17	51	30	17	44
19	13	11	59	68	46
21	11	34	83	25	36
5	5	14	61	53	69
17	2	17	79	71	6
14	2	12	111	65	73
5	17	19	11	27	71
14	5	48	55	27	27
20	3	12	56	94	15
23	10	6	99	87	46
13	14	35	24	3	18
7	4	5	3	88	22
19	11	22	29	29	67
18	9	36	93	51	42
9	5	19	49	78	33
3	16	5	67	76	35
17	18	1	16	69	18
1	10	20	49	84	46
7	9	15	80	111	74
8	6	33	101	6	71
22	1	13	55	19	75
14	17	8	103	6	18
3	15	16	15	85	58
11	13	32	78	96	75
4	5	37	65	82	3
18	6	4	73	62	42
21	8	11	2	11	71
18	17	27	118	78	32
1	10	12	83	36	75
20	4	37	53	58	69
1	15	45	6	43	79
22	17	49	1	8	13
14	13	4	70	41	50
12	16	11	34	32	48
23	1	46	21	106	51
9	13	40	10	78	79
4	11	11	84	75	15
10	6	49	74	6	59
10	1	16	104	88	24
24	7	26	18	51	58
16	5	34	32	29	15
15	6	30	62	8	36
26	18	41	29	10	36
14	9	43	110	81	66
1	2	36	50	83	51
22	7	20	124	106	63
17	10	30	68	47	15
26	8	28	22	13	86
8	17	1	116	99	23
12	16	18	109	14	36
17	18	26	77	105	81
7	9	4	96	31	65
13	5	12	114	30	38
8	12	38	11	5	18
19	3	49	53	101	87
4	14	48	95	32	33
13	9	19	70	23	62
25	6	14	7	96	52
2	6	40	76	4	49
21	15	40	105	28	11
2	12	9	109	45	76
9	18	28	126	71	57
18	5	5	16	102	61
5	11	43	13	15	17
26	10	9	126	48	26
6	5	1	27	37	64
21	13	25	4	51	37
11	3	2	16	20	45
12	11	30	89	81	11
12	11	35	44	39	41
6	13	46	5	67	44
14	4	26	104	14	50
12	4	40	17	21	56
26	2	5	119	56	77
3	4	4	19	93	40
19	2	37	102	23	89
19	11	6	33	70	28
20	14	23	81	34	22
4	18	34	93	5	60
21	5	2	4	113	74
16	16	41	108	90	46
22	15	6	3	95	78
6	17	11	32	69	8
23	15	36	32	34	71
10	10	41	65	32	66
23	13	48	64	78	38
8	15	21	43	22	80
20	8	2	63	12	3
4	10	3	81	70	75
18	16	20	89	32	40
3	6	2	38	32	43
19	4	16	91	66	47
3	8	9	111	98	38
19	16	3	110	26	79
15	12	40	84	106	50
11	14	23	27	77	27
25	11	39	24	90	20
7	9	41	73	81	70
7	2	4	38	104	36
6	15	38	16	87	88
4	1	12	1	56	83
26	5	26	65	80	42
21	5	27	44	68	30
2	8	21	57	73	48
15	15	7	85	42	6
16	15	12	4	53	24
23	10	51	37	68	73
15	9	45	64	34	4
19	3	15	73	27	12
14	18	32	112	71	27
12	4	14	10	58	9
4	13	5	5	35	15
14	14	1	102	14	44
1	2	17	90	100	72
22	5	33	108	53	33
3	4	48	61	92	34
18	7	24	76	35	68
13	10	6	50	56	48
17	5	30	121	16	50
8	17	5	84	108	8
7	10	11	89	106	30
9	14	12	74	49	38
24	13	43	16	17	76
13	15	25	83	71	62
9	1	46	8	66	78
23	6	22	53	54	12
26	9	22	99	18	84
4	10	35	93	10	20
13	14	6	109	91	89
7	14	21	41	1	42
17	10	26	10	59	25
4	18	23	94	74	66
2	8	19	113	95	66
17	13	1	26	12	67
15	15	14	114	60	62
24	10	38	13	46	10
9	9	16	11	80	26
24	16	16	35	24	67
10	7	21	62	111	19
21	16	12	2	78	62
4	3	48	62	115	9
8	9	39	22	4	45
18	1	14	112	36	61
16	13	22	41	106	5
10	7	37	119	68	21
9	2	31	81	48	7
18	1	28	62	11	54
18	12	32	30	83	69
22	14	18	85	3	75
11	8	41	96	60	54
14	14	17	44	67	43
17	4	38	86	20	82
11	12	23	38	102	20
20	8	3	30	22	68
19	1	31	103	104	56
1	14	20	62	56	72
21	7	19	24	63	27
23	4	32	82	55	22
18	6	8	29	6	14
15	16	26	57	102	7
16	16	34	59	113	66
16	16	45	87	70	78
10	16	21	120	38	30
14	18	2	115	54	1
26	16	26	51	81	43
10	2	25	3	37	60
13	9	8	75	16	80
12	3	34	28	88	62
2	5	45	95	50	84
12	4	49	29	36	6
4	6	38	85	112	7
5	5	27	110	13	45
24	16	10	8	48	24
14	16	39	120	21	13
8	2	49	11	85	59
7	7	25	46	79	13
1	13	21	66	112	29
9	5	47	95	109	55
2	4	19	89	91	75
3	14	37	35	18	51
5	6	23	107	113	78
26	18	29	25	105	86
21	17	2	22	67	11
5	12	49	58	59	68
20	3	8	67	89	11
23	10	38	1	96	45
4	15	34	1	52	64
18	7	47	107	13	76
16	14	39	4	98	2
4	16	12	96	97	24
24	16	33	105	20	62
17	7	8	65	2	52
13	2	38	89	14	17
22	16	16	49	108	88
22	7	44	90	7	80
12	3	11	109	58	68
26	4	10	68	55	38
20	6	9	30	57	53
25	2	47	52	86	35
21	13	10	108	10	82
2	5	46	84	88	38
23	3	7	49	97	16
17	16	7	75	36	85
20	4	19	6	33	45
14	16	18	104	110	48
2	15	29	89	59	48
8	4	29	117	62	68
1	13	6	40	110	2
3	6	27	15	24	54
26	9	39	116	112	38
16	15	36	113	3	59
10	16	50	80	94	78
17	14	11	19	2	38
6	14	13	123	11	25
17	15	13	22	38	15
4	6	18	106	23	35
3	6	19	98	9	68
13	13	47	114	83	43
12	5	5	48	105	27
1	4	33	8	13	31
25	9	34	118	18	76
7	16	45	83	81	48
19	13	16	42	16	25
26	3	51	45	82	52
10	6	9	72	19	6
20	4	11	49	85	55
23	2	20	87	41	51
15	9	20	86	1	46
11	6	3	12	96	59
22	15	10	62	16	68
12	9	29	63	67	31
5	16	14	55	70	3
18	2	19	18	40	25
26	11	40	24	109	65
17	11	20	12	3	6
5	3	23	123	72	1
26	5	39	20	14	62
3	15	33	114	22	59
20	3	40	20	47	3
2	14	10	92	52	62
26	14	6	34	54	16
15	17	12	11	14	76
10	1	19	88	94	6
6	10	14	82	111	17
5	5	6	100	35	31
6	10	51	1	98	71
9	12	21	71	46	43
15	7	13	100	109	22
23	15	16	12	84	64
8	13	12	26	4	21
13	12	38	42	78	6
3	12	5	73	29	38
9	10	1	59	88	11
26	7	44	11	73	62
16	13	27	30	105	65
19	10	30	64	46	31
1	15	42	5	102	62
19	14	21	25	87	48
5	7	26	48	26	1
7	8	45	68	42	26
8	1	29	18	85	84
15	1	5	62	109	39
10	8	3	98	29	2
21	1	32	36	68	55
6	6	38	67	26	24
6	8	19	65	62	62
6	13	11	106	41	76
17	8	2	119	49	43
17	1	17	11	9	22
11	16	38	32	38	46
20	9	21	79	101	31
24	3	2	111	24	68
26	1	24	114	18	48
18	14	36	118	8	10
11	11	20	117	99	48
21	10	27	80	22	22
19	17	6	83	5	22
3	17	43	70	83	64
9	7	50	50	16	10
23	11	11	119	45	39
16	3	28	106	107	75
15	16	48	60	104	31
17	6	27	50	27	22
22	2	35	26	32	3
22	11	34	37	4	48
3	15	15	95	101	52
17	5	37	41	44	68
6	7	21	69	16	55
11	1	32	54	30	3
17	2	3	123	113	12
24	7	15	12	88	46
9	18	51	24	32	62
4	10	33	48	9	21
20	18	43	9	78	25
3	5	50	86	88	78
22	9	45	2	56	31
4	14	23	42	42	62
11	13	35	37	99	62
20	14	15	121	30	35
4	2	9	105	102	25
2	2	41	26	58	55
8	16	16	124	102	75
23	6	41	35	68	43
3	5	33	119	70	26
8	18	40	11	86	52
13	7	35	73	43	21
25	6	13	81	25	10
19	9	46	59	27	13
14	10	39	100	115	48
2	16	5	33	79	31
15	15	15	43	8	31
3	17	29	70	26	35
12	10	3	47	102	68
11	15	50	102	112	21
26	18	5	104	74	68
24	4	39	41	88	66
26	9	24	24	29	31
16	9	27	81	8	86
10	10	15	55	7	24
26	2	7	44	65	21
4	12	32	1	15	46
25	14	34	26	84	1
26	3	3	9	49	13
14	5	32	22	65	22
22	14	42	89	34	35
12	17	41	69	93	35
10	5	21	104	10	60
20	6	23	12	105	75
25	18	27	76	76	59
13	6	42	108	19	52
12	4	47	46	34	68
9	15	8	108	58	22
9	13	31	83	35	86
15	7	27	17	26	68
19	4	45	84	80	35
20	10	28	29	58	73
8	17	42	114	94	89
11	4	28	80	110	20
21	14	36	37	78	75
2	1	42	49	47	4
16	3	39	109	37	23
5	3	30	96	72	19
4	14	13	23	43	35
25	5	22	71	44	13
15	4	12	7	84	53
7	14	36	111	67	87
12	7	42	84	111	57
15	4	48	110	77	35
20	2	34	63	46	54
20	11	23	89	41	72
25	2	39	73	48	76
1	11	43	111	1	3
15	1	16	107	29	1
12	12	38	83	27	87
24	7	14	122	59	18
16	2	6	12	114	47
11	13	13	97	87	17
25	6	2	91	67	58
3	1	17	109	81	45
26	5	10	63	36	4
18	2	44	3	107	32
6	18	12	47	37	55
2	2	1	94	107	74
11	18	39	115	103	89
20	10	13	116	69	47
17	14	50	117	45	17
5	1	38	57	104	40
21	6	24	98	39	76
25	17	26	94	56	11
18	5	51	57	51	70
13	1	45	108	104	25
2	8	31	10	10	63
22	7	45	58	37	87
12	9	35	96	112	13
19	12	25	32	89	49
9	2	41	122	64	35
17	13	1	108	61	89
23	11	9	12	5	7
16	2	1	46	108	20
14	16	51	35	28	27
14	6	30	38	11	2
15	17	17	68	18	77
25	11	28	69	75	69
21	10	21	67	43	56
7	16	49	61	44	82
8	9	10	55	5	65
12	14	16	101	40	44
13	9	46	20	19	70
5	17	51	97	83	24
16	14	51	119	43	69
22	4	5	82	9	42
4	18	10	49	89	14
12	5	38	76	34	82
18	9	21	125	36	68
4	7	20	90	27	75
2	13	33	83	112	76
12	16	1	55	86	6
2	4	39	111	10	70
1	18	36	2	96	8
25	18	18	61	112	81
13	4	9	37	61	59
25	7	23	85	69	76
14	3	34	121	105	34
12	15	47	49	35	57
15	17	19	3	45	89
9	10	25	2	111	65
17	12	28	61	68	18
3	18	14	78	38	86
22	13	6	10	9	54
9	9	10	73	74	80
16	9	44	54	43	75
22	6	32	105	67	65
4	12	41	101	14	56
25	15	45	73	98	86
1	8	51	124	5	86
19	3	35	39	70	48
17	12	44	52	111	31
1	1	24	66	4	20
17	14	15	37	108	70
11	10	46	67	28	43
21	18	41	28	61	5
8	1	32	98	20	32
7	3	24	54	106	72
17	6	41	22	33	4
21	18	18	16	96	15
2	7	3	112	60	78
19	18	13	43	88	26
19	17	45	22	102	56
9	9	20	87	96	64
22	13	2	54	108	57
7	3	30	87	5	9
13	8	31	6	60	22
17	14	19	97	74	76
16	12	42	94	63	28
24	16	5	123	37	84
15	3	14	40	98	70
7	11	12	126	64	4
26	9	11	94	10	52
17	10	28	69	28	50
10	7	34	110	107	1
12	5	2	69	37	29
21	18	10	76	11	87
5	15	13	7	47	27
18	5	24	72	95	86
10	13	11	86	91	16
14	5	33	32	103	10
26	18	45	67	3	8
14	3	28	120	102	1
18	6	25	108	109	60
17	10	4	77	77	37
23	18	1	113	50	82
10	3	15	123	22	2
22	12	26	33	47	45
21	5	3	2	44	61
21	12	29	42	50	29
12	14	20	101	94	38
13	2	24	124	32	57
4	10	15	97	53	29
10	8	37	112	62	10
21	1	26	114	96	82
20	4	2	57	71	22
8	13	30	90	51	19
10	10	2	117	100	16
16	6	31	65	3	77
16	12	29	122	74	11
21	18	12	125	54	2
21	8	32	29	8	29
12	3	44	17	56	26
23	15	30	105	60	48
5	16	16	6	55	8
7	4	47	107	80	32
4	1	46	36	39	26
13	17	13	51	53	80
16	17	2	26	73	36
13	13	27	96	10	49
18	3	16	125	6	31
12	2	8	35	9	74
2	7	26	106	61	31
20	7	1	118	5	51
19	17	46	46	95	74
7	7	35	3	89	7
9	10	35	108	12	6
21	2	19	54	72	60
13	14	47	78	19	30
12	10	30	88	61	56
11	1	13	8	23	88
8	15	11	35	101	12
25	1	36	90	6	56
26	17	1	8	91	49
21	18	32	41	40	52
23	13	2	62	97	84
16	9	18	13	30	86
17	6	34	4	69	16
3	17	27	2	51	26
2	5	12	98	107	35
16	17	38	107	38	52
15	8	18	57	64	85
22	18	2	68	31	6
19	6	17	9	31	74
22	16	13	109	103	38
5	6	51	41	78	26
23	5	42	26	82	82
2	4	20	79	5	52
15	6	41	38	33	68
13	1	19	46	1	67
10	16	25	55	87	34
16	11	50	76	58	39
13	16	23	30	86	85
21	15	36	60	6	12
2	1	31	44	11	29
26	17	51	19	88	77
6	5	35	3	110	38
7	15	1	111	32	82
5	16	45	37	28	74
6	5	48	20	10	19
12	7	24	48	29	37
17	17	18	52	48	74
3	15	9	78	72	43
4	3	14	69	7	52
21	18	35	69	63	10
19	11	37	23	88	29
10	15	29	114	19	78
8	18	1	97	96	19
23	16	24	82	113	52
10	7	34	78	74	26
20	4	8	17	106	36
18	6	17	3	76	80
21	12	46	48	101	30
4	1	39	94	75	8
7	10	25	41	58	17
7	11	50	41	20	18
25	1	12	99	39	49
24	14	15	52	21	79
12	10	46	110	19	42
10	6	20	108	102	30
8	16	48	102	12	36
6	8	13	92	99	17
25	2	28	102	82	34
21	13	13	115	49	46
24	14	40	37	37	57
19	2	34	34	28	37
5	8	51	99	79	86
14	7	50	101	3	36
1	15	2	18	72	34
5	9	37	55	46	57
17	7	4	79	70	33
9	13	7	126	43	17
21	12	46	39	67	21
5	5	11	55	51	54
2	2	28	58	17	86
19	17	31	28	43	82
2	1	10	28	115	52
8	5	24	27	9	51
12	12	32	41	91	53
26	12	41	18	76	50
12	3	43	103	23	84
6	4	30	77	92	9
26	13	7	55	93	11
18	2	8	115	83	74
9	13	41	85	7	84
14	11	9	29	35	16
4	6	37	103	17	39
22	1	47	44	71	36
16	13	7	29	14	46
11	18	45	50	46	36
10	4	22	1	9	26
24	7	18	71	101	85
22	15	15	116	36	11
15	18	39	83	30	60
23	15	13	126	82	19
4	8	1	29	84	84
11	13	31	121	27	57
10	15	1	83	44	4
11	2	5	106	13	84
19	1	1	71	68	66
25	12	19	48	55	60
25	2	5	20	66	16
21	12	12	102	6	4
1	12	23	2	68	16
16	11	43	99	59	12
2	4	42	79	21	11
19	15	4	96	84	41
18	14	51	75	99	12
3	11	27	88	54	43
25	7	41	93	95	19
15	3	25	69	94	4
19	10	44	18	4	74
9	6	29	87	8	11
1	7	45	59	72	54
26	12	9	113	26	4
17	12	41	115	39	84
7	7	27	85	2	71
15	10	37	62	14	66
26	6	22	83	28	26
5	6	20	39	45	30
13	14	46	60	44	52
15	4	46	19	17	52
17	10	47	88	41	35
8	3	1	88	75	9
13	2	26	35	98	84
12	9	47	66	44	77
9	2	1	37	24	88
5	15	30	45	107	17
18	16	30	100	108	52
4	14	41	113	21	60
8	18	3	77	25	18
17	17	23	117	114	62
8	2	21	22	12	7
23	14	20	38	43	9
15	16	37	60	113	71
21	5	21	4	61	11
2	18	35	8	107	57
20	2	16	120	51	17
9	11	22	30	56	12
23	8	36	75	11	60
17	11	15	82	13	71
3	18	47	120	34	18
21	14	34	80	41	7
13	17	4	57	88	71
4	7	10	77	107	84
3	18	33	57	90	84
25	4	44	73	47	16
9	12	14	125	48	39
24	4	41	88	104	77
15	9	19	80	114	52
24	9	31	52	12	83
21	15	48	68	17	60
24	3	36	45	41	30
20	10	46	114	71	7
20	2	4	25	63	44
3	10	10	122	68	12
14	16	6	105	54	77
22	7	23	38	23	74
24	10	48	108	48	11
3	3	21	104	78	37
2	16	24	116	56	62
5	9	33	103	74	35
9	6	17	115	63	36
6	15	28	60	13	30
4	13	31	21	45	26
2	1	33	45	54	85
16	7	23	47	60	46
15	15	21	64	59	30
17	3	30	50	95	77
9	8	42	60	46	34
18	4	31	25	73	16
10	1	47	36	11	9
7	2	12	34	79	60
8	18	8	35	71	88
5	11	37	76	53	12
14	13	38	103	12	11
5	11	22	3	63	51
6	2	8	20	63	39
20	7	6	112	16	30
1	11	25	57	11	30
19	15	49	124	50	37
12	4	27	98	49	37
1	17	10	9	108	34
8	6	5	36	111	54
17	4	9	15	41	77
10	7	16	71	32	83
6	15	23	48	11	85
19	7	16	113	30	83
4	2	39	39	65	39
11	2	11	2	31	17
15	5	13	88	29	62
18	10	35	102	84	51
3	8	25	82	101	66
4	13	14	30	2	77
17	8	3	76	79	71
5	10	44	7	6	16
26	2	19	33	51	61
26	10	18	44	98	11
6	8	11	77	13	4
1	4	29	125	9	7
9	3	24	15	43	4
24	6	28	25	92	39
17	11	23	74	16	33
17	2	21	36	74	71
12	1	44	67	1	57
24	6	4	52	33	19
15	7	2	51	2	51
8	12	6	85	107	37
14	17	33	70	80	4
20	17	2	20	56	52
23	12	32	23	80	61
3	7	35	109	10	61
1	10	44	14	23	86
12	6	23	104	15	85
10	9	10	90	17	34
18	5	49	33	31	7
24	12	6	58	8	88
18	5	29	36	90	33
1	4	27	95	64	43
14	12	37	99	70	83
2	12	41	116	3	19
2	9	7	97	91	44
17	5	34	44	94	62
10	2	22	32	52	61
22	13	21	76	39	88
8	6	50	25	47	54
22	10	12	73	67	34
21	10	27	68	41	66
23	15	49	81	111	84
3	10	40	59	89	88
19	6	47	82	106	35
19	11	23	37	71	35
1	6	21	110	90	86
2	18	32	50	84	12
25	3	28	21	104	16
15	8	46	49	107	26
14	5	9	20	58	37
25	9	11	76	17	35
7	18	19	85	87	39
26	11	49	109	105	12
18	1	3	57	14	26
26	4	38	111	90	28
12	11	17	54	34	34
10	16	26	14	17	71
18	8	40	106	34	37
14	1	11	44	45	19
16	2	18	74	67	85
20	3	36	89	109	88
15	6	19	60	42	4
1	18	48	117	64	34
1	13	29	21	81	19
10	11	30	50	41	71
24	2	9	40	80	39
15	4	3	6	90	39
3	17	34	14	61	52
12	3	16	36	71	66
3	1	2	45	46	37
3	17	41	32	27	37
5	2	33	112	30	88
4	10	14	108	29	34
10	14	4	32	78	12
8	8	7	76	10	34
17	15	6	36	33	12
7	18	44	63	41	19
10	15	7	61	33	52
25	14	40	1	107	19
25	3	44	86	58	33
23	11	24	13	31	37
13	13	49	94	68	85
18	6	30	59	15	36
7	13	24	61	25	17
10	8	23	74	98	43
22	16	22	39	26	66
22	17	51	70	56	88
20	8	23	122	94	52
8	1	5	56	97	37
2	9	17	20	82	84
17	10	28	15	11	84
24	14	47	54	88	44
15	10	18	39	106	12
15	1	35	48	56	34
7	12	25	88	25	30
1	6	2	39	29	72
8	8	21	77	44	85
19	11	38	80	116	25
14	15	34	22	80	52
19	12	1	58	21	62
21	11	49	116	29	85
9	7	50	77	23	66
10	14	22	124	88	88
19	6	23	79	83	61
2	13	23	56	80	36
17	5	32	89	25	76
11	13	15	102	21	37
8	4	10	39	31	71
2	4	11	40	6	62
20	18	20	112	77	66
26	7	38	37	20	36
12	14	15	31	89	84
18	9	22	77	106	71
21	14	33	51	72	37
7	9	33	50	96	74
18	1	13	47	11	88
26	10	47	47	87	85
1	9	42	19	113	68
19	6	17	80	26	58
1	2	37	38	25	53
12	9	39	59	16	84
10	12	32	86	40	66
2	8	20	119	31	67
20	10	48	54	68	52
24	16	40	69	64	42
24	3	37	105	8	49
10	17	24	119	3	52
26	17	30	49	90	27
9	10	18	7	69	66
3	15	23	25	91	34
10	8	27	77	114	34
20	18	1	64	42	1
6	10	31	36	19	31
16	14	48	86	96	81
10	8	42	22	55	70
8	4	12	27	17	48
11	9	31	88	51	72
12	14	9	66	94	37
10	4	31	100	16	2
7	9	12	76	15	78
12	6	47	11	77	17
24	16	47	49	57	31
23	15	20	125	79	45
9	6	41	25	14	52
9	10	9	67	27	52
23	3	49	73	13	52
8	16	13	112	13	40
11	6	45	106	71	25
22	2	50	113	20	52
4	2	33	73	100	29
11	3	29	30	61	51
8	11	22	45	103	40
15	13	27	52	106	52
21	1	22	68	19	85
3	5	38	92	75	85
11	8	47	35	82	28
20	7	24	108	6	84
17	1	23	3	75	52
15	4	32	4	17	9
14	12	7	27	20	7
2	10	46	34	82	68
4	2	24	63	76	28
2	7	4	113	67	27
9	16	14	26	34	57
24	16	49	13	100	44
11	15	25	37	19	5
15	14	30	65	36	40
5	9	8	117	34	29
20	10	39	26	1	52
12	5	50	16	66	64
10	10	43	60	62	85
8	8	38	26	112	70
8	2	35	46	26	69
26	5	11	18	22	57
1	1	9	57	60	31
23	2	2	116	31	20
24	11	21	24	35	52
6	16	43	79	109	7
5	16	44	9	8	52
17	8	3	57	6	68
5	2	1	49	11	89
15	2	10	22	113	13
18	6	22	67	104	50
17	17	37	115	28	82
9	8	36	46	21	75
15	2	20	19	29	65
5	7	49	31	70	76
2	4	43	67	7	39
5	13	19	62	53	40
26	3	4	111	49	25
21	12	5	98	60	82
6	9	5	1	34	49
15	6	15	26	49	31
15	8	3	86	61	45
13	5	4	18	45	56
24	11	46	68	45	29
24	5	49	102	52	58
21	2	4	125	109	81
9	1	22	1	81	68
16	16	40	62	30	79
26	16	26	11	100	25
2	18	8	59	74	23
13	18	16	100	56	10
8	14	1	107	55	4
19	15	7	67	4	75
3	8	50	89	52	60
11	9	39	76	64	51
1	17	42	14	52	37
26	10	17	117	88	53
4	18	25	115	44	64
2	14	43	92	70	54
5	7	29	50	39	2
21	6	7	51	37	12
8	1	10	69	103	49
10	14	50	12	89	12
15	17	48	118	91	87
5	1	18	36	70	46
16	9	42	86	69	70
4	18	1	65	102	89
19	11	26	62	27	1
16	16	44	117	94	74
16	2	11	110	28	23
15	1	36	74	73	55
5	14	4	21	46	32
2	11	39	26	77	60
7	4	6	70	81	76
15	13	47	101	10	11
18	6	13	105	65	37
25	11	44	8	9	63
2	16	42	72	45	22
4	10	28	52	66	1
5	11	19	87	82	13
9	2	4	2	114	13
4	12	38	53	9	82
4	8	9	87	110	22
10	12	14	31	49	36
3	1	25	90	65	23
9	7	42	87	77	4
5	8	42	20	68	72
5	12	15	70	69	78
14	3	44	93	54	27
10	9	40	43	91	25
3	8	18	93	41	5
12	5	46	25	36	59
16	12	18	125	60	56
23	10	21	44	40	55
8	17	20	40	51	6
17	15	44	112	93	20
12	14	6	58	39	22
23	2	37	24	46	48
19	13	50	47	108	82
7	3	35	119	91	71
3	11	16	46	61	4
16	4	5	85	25	23
23	10	15	11	16	21
16	5	34	32	2	33
15	13	5	21	63	53
19	12	44	48	65	80
15	5	15	15	68	34
20	7	43	27	96	58
12	10	2	79	90	16
23	13	47	69	50	45
11	6	14	97	40	40
16	14	4	47	103	32
15	3	42	27	73	88
21	7	42	123	2	78
24	13	2	65	14	32
20	10	26	28	60	10
12	12	24	1	88	37
20	3	33	36	48	17
18	5	14	113	78	72
25	13	17	102	53	79
26	17	50	105	80	55
5	6	33	123	15	27
18	14	9	39	8	73
2	10	27	4	112	64
24	2	31	59	84	10
16	14	14	93	69	33
18	6	45	8	116	66
2	1	33	68	93	23
8	7	12	66	57	7
24	11	36	7	68	8
3	18	20	85	36	36
2	11	13	5	3	2
9	15	37	2	77	67
8	1	23	22	109	37
14	14	20	109	54	13
13	4	8	92	67	56
12	15	50	69	32	78
23	15	25	58	53	14
4	7	41	68	38	81
3	8	40	73	2	79
9	1	6	50	64	27
12	9	31	55	2	14
8	16	9	90	49	86
2	18	35	126	101	72
10	4	48	77	41	13
17	5	17	72	105	69
22	7	50	110	75	78
7	17	5	81	32	80
2	7	34	43	86	28
1	11	48	76	63	15
19	10	3	119	51	74
16	5	10	96	82	47
19	9	36	79	74	28
17	16	10	124	34	24
6	1	16	17	10	89
9	17	16	110	97	61
25	3	3	63	17	40
1	2	9	112	24	16
7	5	46	32	1	29
8	8	44	42	61	18
24	4	34	20	11	47
5	11	26	112	9	48
4	11	30	24	23	41
7	11	44	111	39	58
5	15	35	54	76	66
8	2	51	66	105	51
4	4	6	86	19	87
10	7	31	79	46	89
8	17	48	14	33	82
11	15	49	4	34	66
3	4	40	58	103	28
9	5	11	15	76	30
7	11	43	78	73	50
4	4	49	21	4	88
